INFO 2024-08-11 09:25:50,540 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-11 09:25:52,001 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,001 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\fields\mixins.py first seen with mtime 1722069295.0180223
DEBUG 2024-08-11 09:25:52,001 autoreload File D:\documents\.venv\Lib\site-packages\pytz\__init__.py first seen with mtime 1717723185.440252
DEBUG 2024-08-11 09:25:52,003 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\postgres\utils.py first seen with mtime 1722069294.0500605
DEBUG 2024-08-11 09:25:52,003 autoreload File D:\documents\.venv\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1722069294.8683698
DEBUG 2024-08-11 09:25:52,004 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\search\admin.py first seen with mtime 1719457952.065407
DEBUG 2024-08-11 09:25:52,004 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1722069292.83584
DEBUG 2024-08-11 09:25:52,005 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1722069294.835127
DEBUG 2024-08-11 09:25:52,005 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\err.py first seen with mtime 1717723194.2553375
DEBUG 2024-08-11 09:25:52,007 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\humanize\apps.py first seen with mtime 1722069293.8098314
DEBUG 2024-08-11 09:25:52,007 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\fields\related_descriptors.py first seen with mtime 1722069295.0214715
DEBUG 2024-08-11 09:25:52,008 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\urllib\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,008 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\auth\__init__.py first seen with mtime 1722069292.828257
DEBUG 2024-08-11 09:25:52,009 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\json\scanner.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,009 autoreload File D:\documents\.venv\Lib\site-packages\charset_normalizer\models.py first seen with mtime 1717723197.3203492
DEBUG 2024-08-11 09:25:52,010 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\readers.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,011 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\mysql\validation.py first seen with mtime 1722069294.9528341
DEBUG 2024-08-11 09:25:52,012 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\bz2.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,012 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\re\_constants.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,013 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\collections\abc.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,014 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,016 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1722069291.9458196
DEBUG 2024-08-11 09:25:52,016 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1722069294.3916955
DEBUG 2024-08-11 09:25:52,017 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\_collections.py first seen with mtime 1717723186.9523444
DEBUG 2024-08-11 09:25:52,017 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\converters.py first seen with mtime 1717723194.251348
DEBUG 2024-08-11 09:25:52,017 autoreload File D:\documents\.venv\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1722069294.8728619
DEBUG 2024-08-11 09:25:52,018 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\postgres\fields\ranges.py first seen with mtime 1722069294.059456
DEBUG 2024-08-11 09:25:52,018 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\storage\filesystem.py first seen with mtime 1722069294.8836873
DEBUG 2024-08-11 09:25:52,019 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\base\schema.py first seen with mtime 1722069294.9427893
DEBUG 2024-08-11 09:25:52,019 autoreload File D:\documents\.venv\Lib\site-packages\charset_normalizer\md.cp312-win_amd64.pyd first seen with mtime 1717723197.315366
DEBUG 2024-08-11 09:25:52,021 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1722069294.8327594
DEBUG 2024-08-11 09:25:52,021 autoreload File D:\documents\.venv\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1722069294.8890746
DEBUG 2024-08-11 09:25:52,023 autoreload File D:\documents\.venv\Lib\site-packages\django\core\management\commands\__init__.py first seen with mtime 1722069294.9027987
DEBUG 2024-08-11 09:25:52,024 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1722069295.0323966
DEBUG 2024-08-11 09:25:52,025 autoreload File D:\documents\.venv\Lib\site-packages\django\urls\converters.py first seen with mtime 1722069295.1679795
DEBUG 2024-08-11 09:25:52,025 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\product\services\memory_stick.py first seen with mtime 1722593534.2158062
DEBUG 2024-08-11 09:25:52,026 autoreload File D:\documents\.venv\Lib\site-packages\requests\status_codes.py first seen with mtime 1719886069.5790694
DEBUG 2024-08-11 09:25:52,026 autoreload File D:\documents\.venv\Lib\site-packages\django\http\multipartparser.py first seen with mtime 1722069295.121737
DEBUG 2024-08-11 09:25:52,027 autoreload File D:\documents\.venv\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1722069294.8534486
DEBUG 2024-08-11 09:25:52,027 autoreload File D:\documents\.venv\Lib\site-packages\idna\__init__.py first seen with mtime 1717723196.9388347
DEBUG 2024-08-11 09:25:52,027 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\operator.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,028 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\constants\CR.py first seen with mtime 1717723194.2654614
DEBUG 2024-08-11 09:25:52,028 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\wsgiref\handlers.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,030 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1722069294.8438787
DEBUG 2024-08-11 09:25:52,030 autoreload File D:\documents\.venv\Lib\site-packages\django\db\utils.py first seen with mtime 1722069294.9327853
DEBUG 2024-08-11 09:25:52,030 autoreload File D:\documents\.venv\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1722069295.1418514
DEBUG 2024-08-11 09:25:52,031 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\locale.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,031 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\DLLs\_socket.pyd first seen with mtime 1707232252.0
DEBUG 2024-08-11 09:25:52,032 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\gzip.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,032 autoreload File D:\documents\.venv\Lib\site-packages\django\apps\registry.py first seen with mtime 1722069291.5086513
DEBUG 2024-08-11 09:25:52,033 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\utils\timezone.py first seen with mtime 1719886077.3590846
DEBUG 2024-08-11 09:25:52,033 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\constants.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,035 autoreload File D:\documents\.venv\Lib\site-packages\jwt\utils.py first seen with mtime 1722561370.3216808
DEBUG 2024-08-11 09:25:52,035 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1722069295.2062573
DEBUG 2024-08-11 09:25:52,036 autoreload File D:\documents\.venv\Lib\site-packages\django\urls\utils.py first seen with mtime 1722069295.1702633
DEBUG 2024-08-11 09:25:52,036 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1722069294.8801787
DEBUG 2024-08-11 09:25:52,037 autoreload File D:\documents\.venv\Lib\site-packages\idna\core.py first seen with mtime 1717723196.942824
DEBUG 2024-08-11 09:25:52,037 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\quopri.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,038 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\taskgroups.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,039 autoreload File D:\documents\.venv\Lib\site-packages\django\template\autoreload.py first seen with mtime 1722069295.1328957
DEBUG 2024-08-11 09:25:52,040 autoreload File D:\documents\.venv\Lib\site-packages\django\http\request.py first seen with mtime 1722069295.1222444
DEBUG 2024-08-11 09:25:52,040 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\xml\dom\domreg.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,042 autoreload File D:\documents\.venv\Lib\site-packages\asgiref\local.py first seen with mtime 1717723197.8336825
DEBUG 2024-08-11 09:25:52,042 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1722069294.8384979
DEBUG 2024-08-11 09:25:52,043 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1722069294.0340252
DEBUG 2024-08-11 09:25:52,043 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\parser.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,044 autoreload File D:\documents\.venv\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1722069294.8640103
DEBUG 2024-08-11 09:25:52,044 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1722069295.1974661
DEBUG 2024-08-11 09:25:52,044 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1722069291.9371243
DEBUG 2024-08-11 09:25:52,046 autoreload File D:\documents\.venv\Lib\site-packages\django\test\testcases.py first seen with mtime 1722069295.1629162
DEBUG 2024-08-11 09:25:52,046 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\cli.py first seen with mtime 1719886046.0946856
DEBUG 2024-08-11 09:25:52,047 autoreload File D:\documents\.venv\Lib\site-packages\requests\hooks.py first seen with mtime 1719886069.5745711
DEBUG 2024-08-11 09:25:52,047 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\headerregistry.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,048 autoreload File D:\documents\.venv\Lib\site-packages\jwt\api_jwk.py first seen with mtime 1722561370.3166668
DEBUG 2024-08-11 09:25:52,049 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1722069295.0214715
DEBUG 2024-08-11 09:25:52,049 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\postgresql\__init__.py first seen with mtime 1722069294.964026
DEBUG 2024-08-11 09:25:52,050 autoreload File D:\documents\.venv\Lib\site-packages\django\template\context.py first seen with mtime 1722069295.1349072
DEBUG 2024-08-11 09:25:52,050 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\events.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,051 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\http.py first seen with mtime 1722069295.1904356
DEBUG 2024-08-11 09:25:52,051 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\__future__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,052 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\bisect.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,052 autoreload File D:\documents\.venv\Lib\site-packages\django\test\client.py first seen with mtime 1722069295.1584463
DEBUG 2024-08-11 09:25:52,052 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\sysconfig.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,053 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1722069295.0147123
DEBUG 2024-08-11 09:25:52,053 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1719886046.103726
DEBUG 2024-08-11 09:25:52,055 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\search\__init__.py first seen with mtime 1719457952.0731
DEBUG 2024-08-11 09:25:52,055 autoreload File D:\documents\.venv\Lib\site-packages\django\forms\utils.py first seen with mtime 1722069295.0447078
DEBUG 2024-08-11 09:25:52,056 autoreload File D:\documents\.venv\Lib\site-packages\django\dispatch\dispatcher.py first seen with mtime 1722069295.0386539
DEBUG 2024-08-11 09:25:52,056 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\importlib\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,057 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1722069291.9425404
DEBUG 2024-08-11 09:25:52,057 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\ast.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,058 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\util\retry.py first seen with mtime 1717723186.9832616
DEBUG 2024-08-11 09:25:52,058 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\ThuVien3Goc\settings.py first seen with mtime 1723085339.2009263
DEBUG 2024-08-11 09:25:52,059 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\charset.py first seen with mtime 1717723194.2463615
DEBUG 2024-08-11 09:25:52,059 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\catalog_media\admin.py first seen with mtime 1719452620.3397024
DEBUG 2024-08-11 09:25:52,060 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\auth\tokens.py first seen with mtime 1722069292.83983
DEBUG 2024-08-11 09:25:52,061 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\timeouts.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,062 autoreload File D:\documents\.venv\Lib\site-packages\charset_normalizer\api.py first seen with mtime 1717723197.3094234
DEBUG 2024-08-11 09:25:52,065 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\postgres\fields\__init__.py first seen with mtime 1722069294.0558362
DEBUG 2024-08-11 09:25:52,065 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\DLLs\_wmi.pyd first seen with mtime 1707232252.0
DEBUG 2024-08-11 09:25:52,066 autoreload File D:\documents\.venv\Lib\site-packages\django\core\checks\urls.py first seen with mtime 1722069294.8693786
DEBUG 2024-08-11 09:25:52,067 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\errors.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,067 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\core\models.py first seen with mtime 1719632469.81507
DEBUG 2024-08-11 09:25:52,068 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\core\urls.py first seen with mtime 1721785320.289899
DEBUG 2024-08-11 09:25:52,068 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\format_helpers.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,069 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\utils\field_mapping.py first seen with mtime 1719886077.3466694
DEBUG 2024-08-11 09:25:52,069 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1722069295.2074337
DEBUG 2024-08-11 09:25:52,070 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\catalog_media\services.py first seen with mtime 1723277326.9777138
DEBUG 2024-08-11 09:25:52,071 autoreload File D:\documents\.venv\Lib\site-packages\django\template\response.py first seen with mtime 1722069295.1428783
DEBUG 2024-08-11 09:25:52,071 autoreload File D:\documents\.venv\Lib\site-packages\django\template\utils.py first seen with mtime 1722069295.145057
DEBUG 2024-08-11 09:25:52,072 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\exceptions.py first seen with mtime 1719886046.09569
DEBUG 2024-08-11 09:25:52,072 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\_weakrefset.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,073 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\DLLs\_bz2.pyd first seen with mtime 1707232252.0
DEBUG 2024-08-11 09:25:52,075 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\abc.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,076 autoreload File D:\documents\.venv\Lib\site-packages\django\core\validators.py first seen with mtime 1722069294.8520637
DEBUG 2024-08-11 09:25:52,076 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\core\templatetags\__init__.py first seen with mtime 1720578568.825713
DEBUG 2024-08-11 09:25:52,076 autoreload File D:\documents\.venv\Lib\site-packages\jwt\types.py first seen with mtime 1722561370.3216808
DEBUG 2024-08-11 09:25:52,077 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\order\models.py first seen with mtime 1722398523.8896945
DEBUG 2024-08-11 09:25:52,078 autoreload File D:\documents\.venv\Lib\site-packages\psycopg2\sql.py first seen with mtime 1717723196.6097775
DEBUG 2024-08-11 09:25:52,078 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\stringprep.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,079 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\cart\__init__.py first seen with mtime 1719452391.5678182
DEBUG 2024-08-11 09:25:52,080 autoreload File D:\documents\.venv\Lib\site-packages\jwt\algorithms.py first seen with mtime 1722561370.3161607
DEBUG 2024-08-11 09:25:52,080 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\uuid.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,080 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1722069295.0349526
DEBUG 2024-08-11 09:25:52,081 autoreload File D:\documents\.venv\Lib\site-packages\jwt\api_jws.py first seen with mtime 1722561370.3166668
DEBUG 2024-08-11 09:25:52,082 autoreload File D:\documents\.venv\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1717723197.8327315
DEBUG 2024-08-11 09:25:52,082 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\media_social\models.py first seen with mtime 1719452531.7243283
DEBUG 2024-08-11 09:25:52,083 autoreload File D:\documents\.venv\Lib\site-packages\django\conf\__init__.py first seen with mtime 1722069291.509648
DEBUG 2024-08-11 09:25:52,084 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\catalog_media\urls.py first seen with mtime 1720016313.6214907
DEBUG 2024-08-11 09:25:52,084 autoreload File D:\documents\.venv\Lib\site-packages\django\core\signals.py first seen with mtime 1722069294.8498626
DEBUG 2024-08-11 09:25:52,084 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\base.py first seen with mtime 1722069294.9990582
DEBUG 2024-08-11 09:25:52,085 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\messages\constants.py first seen with mtime 1722069294.0350525
DEBUG 2024-08-11 09:25:52,085 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\media_social\services\media_social.py first seen with mtime 1723277279.398293
DEBUG 2024-08-11 09:25:52,087 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\shipment\apps.py first seen with mtime 1719452416.6027832
DEBUG 2024-08-11 09:25:52,087 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1722069294.8801787
DEBUG 2024-08-11 09:25:52,088 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\DLLs\_hashlib.pyd first seen with mtime 1707232252.0
DEBUG 2024-08-11 09:25:52,088 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,089 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\signals.py first seen with mtime 1722069295.0126352
DEBUG 2024-08-11 09:25:52,089 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\product\services\usb.py first seen with mtime 1722593560.703724
DEBUG 2024-08-11 09:25:52,090 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\decorators.py first seen with mtime 1722069295.1827047
DEBUG 2024-08-11 09:25:52,091 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\contentmanager.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,091 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1722069295.0250797
DEBUG 2024-08-11 09:25:52,092 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\locks.py first seen with mtime 1722069294.87812
DEBUG 2024-08-11 09:25:52,093 autoreload File D:\documents\.venv\Lib\site-packages\django\views\static.py first seen with mtime 1722069295.2149656
DEBUG 2024-08-11 09:25:52,093 autoreload File D:\documents\.venv\Lib\site-packages\charset_normalizer\utils.py first seen with mtime 1717723197.3220153
DEBUG 2024-08-11 09:25:52,094 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\__init__.py first seen with mtime 1719886046.092667
DEBUG 2024-08-11 09:25:52,095 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1722069291.9448175
DEBUG 2024-08-11 09:25:52,096 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\serializers.py first seen with mtime 1719886076.6309936
DEBUG 2024-08-11 09:25:52,097 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\storage\base.py first seen with mtime 1722069294.8821788
DEBUG 2024-08-11 09:25:52,098 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\query_utils.py first seen with mtime 1722069295.0113575
DEBUG 2024-08-11 09:25:52,098 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1722069295.1837025
DEBUG 2024-08-11 09:25:52,099 autoreload File D:\documents\.venv\Lib\site-packages\idna\package_data.py first seen with mtime 1717723196.94687
DEBUG 2024-08-11 09:25:52,100 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1722069295.1964586
DEBUG 2024-08-11 09:25:52,101 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\product\services\loudspeaker.py first seen with mtime 1722998032.5097153
DEBUG 2024-08-11 09:25:52,101 autoreload File D:\documents\.venv\Lib\site-packages\django\template\engine.py first seen with mtime 1722069295.1384661
DEBUG 2024-08-11 09:25:52,101 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\catalog_media\templatetags\catalog_tags.py first seen with mtime 1723277533.3426013
DEBUG 2024-08-11 09:25:52,102 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\util\ssl_match_hostname.py first seen with mtime 1717723186.9862988
DEBUG 2024-08-11 09:25:52,103 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\opcode.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,103 autoreload File D:\documents\.venv\Lib\site-packages\django\template\library.py first seen with mtime 1722069295.140844
DEBUG 2024-08-11 09:25:52,105 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\mysql\creation.py first seen with mtime 1722069294.9488442
DEBUG 2024-08-11 09:25:52,105 autoreload File D:\documents\.venv\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1722069294.9249434
DEBUG 2024-08-11 09:25:52,106 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\DLLs\unicodedata.pyd first seen with mtime 1707232252.0
DEBUG 2024-08-11 09:25:52,107 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\storage\handler.py first seen with mtime 1722069294.8836873
DEBUG 2024-08-11 09:25:52,107 autoreload File D:\documents\.venv\Lib\site-packages\django\forms\fields.py first seen with mtime 1722069295.0416987
DEBUG 2024-08-11 09:25:52,108 autoreload File D:\documents\.venv\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1722069295.1539247
DEBUG 2024-08-11 09:25:52,108 autoreload File D:\documents\.venv\Lib\site-packages\django\test\html.py first seen with mtime 1722069295.159451
DEBUG 2024-08-11 09:25:52,110 autoreload File D:\documents\.venv\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1722069294.8693786
DEBUG 2024-08-11 09:25:52,110 autoreload File D:\documents\.venv\Lib\site-packages\idna\intranges.py first seen with mtime 1717723196.9458497
DEBUG 2024-08-11 09:25:52,112 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\_markupbase.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,113 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\mysql\introspection.py first seen with mtime 1722069294.9508393
DEBUG 2024-08-11 09:25:52,114 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1722069292.6174202
DEBUG 2024-08-11 09:25:52,114 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\notification\models.py first seen with mtime 1719453429.9417758
DEBUG 2024-08-11 09:25:52,116 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\html\entities.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,117 autoreload File D:\documents\.venv\Lib\site-packages\psycopg2\extensions.py first seen with mtime 1717723196.6047955
DEBUG 2024-08-11 09:25:52,117 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1719886046.1112845
DEBUG 2024-08-11 09:25:52,118 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\media_social\__init__.py first seen with mtime 1719452531.7268353
DEBUG 2024-08-11 09:25:52,118 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\unittest\loader.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,120 autoreload File D:\documents\.venv\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1722069294.926953
DEBUG 2024-08-11 09:25:52,121 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1722069291.9400904
DEBUG 2024-08-11 09:25:52,121 autoreload File D:\documents\.venv\Lib\site-packages\django\core\management\commands\runserver.py first seen with mtime 1722069294.9137018
DEBUG 2024-08-11 09:25:52,122 autoreload File D:\documents\.venv\Lib\site-packages\psycopg2\_json.py first seen with mtime 1717723196.5629387
DEBUG 2024-08-11 09:25:52,123 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\exceptions.py first seen with mtime 1717723186.9593651
DEBUG 2024-08-11 09:25:52,123 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\enums.py first seen with mtime 1722069295.0030477
